"","acs_col","var_name","universe_col","pretty_name_count","pretty_name_proportion","acs_variable_name_to_interpolate_by_sum_boolean_mapping","year"
"1241","B16005_035","fb_ie_lmt_eng_notatall","B16005_031","Foreign-born persons (age 5+) who speak Indo-European languages and speak English not at all (count)","Percent of foreign-born persons (age 5+) who speak Indo-European languages and speak English 'not at all' (Proportion of foreign-born persons who speak Indo-European languages)",TRUE,"2019"
"1242","B16005_036","total_fb_asian_pi","B16005_024","Total foreign born population (ages 5+) who speak Asian and Pacific Island languages (count)","Percent of total foreign born population (ages 5+) who speak Asian and Pacific Island languages (Proportio nof all foreign born population ages 5+)",TRUE,"2019"
"1243","B16005_039","fb_api_lmt_en_notwell","B16005_036","Foreign-born persons (age 5+) who spead Asian and Pacific Island languages and speak English 'not well' (count)","Percent of foreign-born persons (age 5+) who speak Asian and Pacific Island languages and speak English 'not well' (proportion of foreign-born persons (ages 5+) who speak Asian and Pacific Islander languages)",TRUE,"2019"
"1244","B16005_040","fb_api_lmt_en_notatall","B16005_036","Foreign-born persons (age 5+) who speak Asian and Pacific Island languages and speak English 'not at all' (count)","Percent of foreign-born persons (age 5+) who speak Asian and Pacific Island languages and speak English 'not at all' (proportion of foreign-born persons (ages 5+) who speak Asian and Pacific Islander languages)",TRUE,"2019"
"1245","B16005_041","total_fb_other","B16005_024","Total foreign born population (ages 5+) who speak other languages (count)","Percent of total foreign born population (ages 5+) who speak other languages (Proportio nof all foreign born population ages 5+)",TRUE,"2019"
"1246","B16005_044","fb_oth_lmt_en_notwell","B16005_041","Foreign-born persons (age 5+) who speak other languages and speak English 'not well' (count)","Percent of foreign-born persons (age 5+) who speak other languages and speak English 'not well' (proportion of foreign-born persons (ages 5+) who speak other languages)",TRUE,"2019"
"1247","B16005_045","fb_oth_lmt_en_notatall","B16005_041","Foreign-born persons (age 5+) who speak other languages and speak English 'not at all' (count)","Percent of foreign-born persons (age 5+) who speak other languages and speak English 'not at all' (proportion of foreign-born persons (ages 5+) who speak other languages)",TRUE,"2019"
"1248","B17001_001","total_poverty_determined","","Total population, poverty status is determined (count)","",TRUE,"2019"
"1249","B17001_002","below_pov","B17001_001","Residents with income in the past 12 months below poverty level (Count)","Percent of residents with income in the past 12 months below poverty level (Proportion of all Residents for whom poverty status is determined)",TRUE,"2019"
"1250","B17012_001","households","","Total number of households, poverty status determined","",TRUE,"2019"
"1251","B17012_002","households_in_poverty","B17012_001","Households in poverty (count)","Percent of households in poverty (proportion of all households)",TRUE,"2019"
"1252","B17023_001","total_pop_poverty","","Total population of families, poverty status is determined (count)","",TRUE,"2019"
"1253","B17023_002","fam_below_poverty","B17023_001","Families below the povery level (count)","Percent of families below the povery level (proportion of all families)",TRUE,"2019"
"1254","B18101_001","civilian_pop","","Total civilian uninstitutionalized population (count)","",TRUE,"2019"
"1255","B18101_002","non_inst_males","","Civilian uninstitutionalized males (count)","Percent of civilian uninstutionalized males (proportion of all civilian uninstitutionalized population)",TRUE,"2019"
"1256","B18101_003","non_inst_males_under_5","B18101_002","Civilian uninstitutionalized males ages under 5 (count)","Percent of noninstitutionalized males under 5 (proportion of all noninstitutionalized males)",TRUE,"2019"
"1257","B18101_004","males_under5_disability","B18101_003","Males under 5 with a disability (count)","Percent of males under 5 with a disability (proportion of all males under 5)",TRUE,"2019"
"1258","B18101_006","non_inst_males_5_to_17","B18101_002","Civilian uninstitutionalized males ages 5 to 17 (count)","Percent of civilian noninstitutionalized males ages 5 to 17 (proportion of all noninstitutionalized males)",TRUE,"2019"
"1259","B18101_007","males_5_17_disability","B18101_006","Males 5-17 with a disability (count)","Percent of males 5-17 with a disability (proportion of all males 5-17)",TRUE,"2019"
"1260","B18101_009","non_inst_males_18_to_34","B18101_002","Civilian uninstitutionalized males ages 18 to 34 (count)","Percent of civilian noninstitutionalized males ages 18 to 34 (proportion of all noninstitutionalized males)",TRUE,"2019"
"1261","B18101_010","males_18_34_disability","B18101_009","Males 18-34 with a disability (count)","Percent of males 18-34 with a disability (proportion of all males 18-34)",TRUE,"2019"
"1262","B18101_012","non_inst_males_35_to_64","B18101_002","Civilian uninstitutionalized males ages 35 to 64 (count)","Percent of civilian noninstitutionalized males ages 35 to 64 (proportion of all noninstitutionalized males)",TRUE,"2019"
"1263","B18101_013","males_35_64_disability","B18101_012","Males 35-64 with a disability (count)","Percent of males 35-64 with a disability (proportion of all males 35-64)",TRUE,"2019"
"1264","B18101_015","non_inst_males_65_to_74","B18101_002","Civilian uninstitutionalized males ages 65 to 74 (count)","Percent of civilian noninstitutionalized males ages 65 to 74 (proportion of all noninstitutionalized males)",TRUE,"2019"
"1265","B18101_016","males_65_74_disability","B18101_015","Males 65-74 with a disability (count)","Percent of males 65-74 with a disability (proportion of all males 65-74)",TRUE,"2019"
"1266","B18101_018","non_inst_males_75_and_older","B18101_002","Civilian uninstitutionalized males ages 75 and older (count)","Percent of civilian noninstitutionalized males ages 75 and older (proportion of all noninstitutionalized males)",TRUE,"2019"
"1267","B18101_019","males_75_plus_disability","B18101_018","Males 75 and older with a disability (count)","Percent of males 75 and older with a disability (proportion of all males 75 and older)",TRUE,"2019"
"1268","B18101_021","females_pop","B18101_001","Civilian uninstitutionalized females (count)","Percent of civilian uninstitutionalized females (proportion of all civilian unstinstitutionalized persons)",TRUE,"2019"
"1269","B18101_022","noninst_females_under_5","B18101_021","Total civilian uninstitutionalized female population under 5 years (count)","Percent of civilian uninstitutionalized females under 5 (proportion of all civilian uninstutionalized persons)",TRUE,"2019"
"1270","B18101_023","females_under5_disability","B18101_022","Females under 5 with a disability (count)","Percent of females under 5 with a disability (Proportion of all females under 5)",TRUE,"2019"
"1271","B18101_025","females_5_to_17","B18101_021","Total civilian uninstitutionalized female population ages 5 to 17 (count)","Percent of total civilian uninstitutionalized female population ages 5 to 17 (proportion of all uninstitutionalized civilian females)",TRUE,"2019"
"1272","B18101_026","females_5_17_disability","B18101_025","Females 5-17 with a disability (count)","Percent of females 5-17 with a disability (proportion of all uninstitutionalized civilian females 5 to 17)",TRUE,"2019"
"1273","B18101_028","females_18_to_34","B18101_021","Total civilian uninstitutionalized female population ages 18 to 34 (count)","Percent of total civilian uninstitutionalized female population ages 18 to 34 (proportion of total civilian uninstitutionalized population)",TRUE,"2019"
"1274","B18101_029","females_18_34_disability","B18101_028","Females 18-34 with a disability (count)","Percent of females 18-34 with a disability (proportion of all females 18 to 34)",TRUE,"2019"
"1275","B18101_031","females_35_to_64","B18101_021","Total civilian uninstitutionalized female population ages 35 to 64 (count)","Percent of total civilian uninstitutionalized female population ages 35 to 64 (proportion of total civilian uninstitutionalized population)",TRUE,"2019"
"1276","B18101_032","females_35_64_disability","B18101_031","Females 35-64 with a disability (count)","Percent of females 35-64 with a disability (proportion of all females 35 to 64)",TRUE,"2019"
"1277","B18101_034","noninst_females_65_to_74","B18101_021","Total civilian uninstitutionalized female population ages 65 to 74 (count)","",TRUE,"2019"
"1278","B18101_035","females_65_74_disability","B18101_034","Females 65-74 with a disability (count)","Percent of females 65-74 with a disability (proportion of all females 65-74)",TRUE,"2019"
"1279","B18101_037","noninst_females_75_older","B18101_021","Total civilian uninstitutionalized female population ages 75 and older (count)","",TRUE,"2019"
"1280","B18101_038","females_75_plus_disability","B18101_037","Females 75 and older with a disability (count)","Percent of females 75 and older with a disability (proporption of all females 75 and older)",TRUE,"2019"
"1281","B19001_001","households_income_determined","","Total housedholds, income determined","",TRUE,"2019"
"1282","B19001_002","hhincome_less_than_10k","B19001_001","Households with income of less than 10,000 (count)","",TRUE,"2019"
"1283","B19001_003","household_income_10_14k","B19001_001","Households earning $10,000 to 14,999 (count)","Percent of households earning $10,000 to $14,999 (proportion of all housedholds)",TRUE,"2019"
"1284","B19001_004","household_income_15_19k","B19001_001","Households earning $15,000 to 19,999 (count)","Percent of households earning $15,000 to $19,999 (proportion of all households)",TRUE,"2019"
"1285","B19001_005","household_income_20_24k","B19001_001","Households earning $20,000 to 24,999 (count)","Percent of households earning $20,000 to $24,999 (proportion of all households)",TRUE,"2019"
"1286","B19001_006","household_income_25_29k","B19001_001","Households earning $25,000 to $29,999 (count)","Percent of households earning $25,000 to $29,999 (proportion of all households)",TRUE,"2019"
"1287","B19001_011","hhincome_50k_to_59k","B19001_001","Households with income of 50,000 to 59,999 (count)","Percent of households earning $50,000 to 59,999 (proportion of all households)",TRUE,"2019"
"1288","B19001_012","hhincome_60k_to_74k","B19001_001","Households with income of 60,000 to 74,999 (count)","Percent of households earning $60,000 to 74,999 (proportion of all households)",TRUE,"2019"
"1289","B19001_013","hhincome_75k_to_99k","B19001_001","Households with income of 75,000 to 99,999 (count)","Percent of households earning $75,000 to $99,999 (proportion of all households)",TRUE,"2019"
"1290","B19001_014","hhincome_100k_to_124k","B19001_001","Households with income of 100,000 to 124,999 (count)","Percent of households earning $100,000 to 124,999 (proportion of all households)",TRUE,"2019"
"1291","B19001_015","hhincome_125k_to_149k","B19001_001","Households with income of 125,000 to 149,999(count)","Percent of households earning $125,000 to 149,999 (proportion all households)",TRUE,"2019"
